hour_ts,co2_ppm_mean,co2_ppm_std,co2_ppm_min,co2_ppm_max,pm25_ugm3_mean,pm25_ugm3_std,pm25_ugm3_min,pm25_ugm3_max,temp_c_mean,temp_c_std,rh_pct_mean,rh_pct_std
2025-11-16 18:00:00+00:00,446.42779669427557,26.104761279503595,354.0426477121279,470.7907596623723,70.98595943837753,3.302667869253906,63,81,28.185335413416535,4.715970564357304,52.535101404056164,8.827643037145515
2025-11-16 19:00:00+00:00,462.002274351496,6.141844221839389,456.7969791203909,537.1612616614838,68.92934782608695,1.9020861738580976,61,75,26.349999999999998,4.170767381004134,51.68478260869565,7.763483736951057
