hour_ts,co2_ppm_mean,co2_ppm_std,co2_ppm_min,co2_ppm_max,pm25_ugm3_mean,pm25_ugm3_std,pm25_ugm3_min,pm25_ugm3_max,temp_c_mean,temp_c_std,rh_pct_mean,rh_pct_std
2025-10-13 14:00:00+00:00,436.7605099732522,19.760307497490093,350.0,465.19324744557974,66.07531380753139,2.8496235572296125,59,73,27.318410041841005,4.806595169688925,48.96234309623431,8.951001326049125
2025-10-13 15:00:00+00:00,471.9238065745662,3.3052504559933866,465.19324744557974,483.58507330075525,64.00651465798046,2.9999929034142823,58,74,28.09902280130293,6.159017435759394,45.52442996742671,10.275385713105175
