hour_ts,co2_ppm_mean,co2_ppm_std,co2_ppm_min,co2_ppm_max,pm25_ugm3_mean,pm25_ugm3_std,pm25_ugm3_min,pm25_ugm3_max,temp_c_mean,temp_c_std,rh_pct_mean,rh_pct_std
2025-10-12 09:00:00+00:00,414.53708418538673,27.544662488644303,350.0,444.6023989338072,35.420365535248045,2.076622023464518,30,40,24.944647519582244,3.175984213785964,71.97911227154047,9.100634708055061
2025-10-12 10:00:00+00:00,453.7045917000551,4.400262564647564,444.6023989338072,459.59573522878713,33.948960302457465,1.777181719451169,30,39,24.540831758034027,4.74944534920133,70.32325141776937,13.588216542364925
