timestamp,angle_deg,distance_mm,quality
1766310707,217.921875,997.75,15
1766310707,219.15625,996.75,15
1766310707,220.34375,995.25,15
1766310707,221.46875,994,15
1766310707,222.65625,992.75,15
1766310707,223.859375,992.75,15
1766310707,224.90625,994,15
1766310707,226.109375,995,15
1766310707,227.34375,995.25,15
1766310707,228.4375,997,15
1766310707,229.671875,999.25,15
1766310707,230.859375,1001.25,15
1766310707,232.015625,1005,15
1766310707,233.171875,1007.75,15
1766310707,234.296875,1010,15
1766310707,235.453125,1014.5,15
1766310707,236.625,1019.75,15
1766310707,237.734375,1024.75,15
1766310707,238.953125,1029.75,15
1766310707,240.03125,1035.75,15
1766310707,241.203125,1042.25,15
1766310707,242.390625,1049.75,15
1766310707,246.796875,1209.75,15
1766310707,247.984375,1221,15
1766310707,249.1875,1231.25,15
1766310707,250.34375,1244.5,15
1766310707,251.453125,1258.25,15
1766310707,252.59375,1271.25,15
1766310707,253.734375,1285.75,15
1766310707,254.84375,1304.25,15
1766310707,256.015625,1321,15
1766310707,257.203125,1336,15
1766310707,258.296875,1354.5,15
1766310707,259.46875,1374,15
1766310707,260.671875,1395.5,15
1766310707,261.734375,1419,15
1766310707,262.953125,1440,15
1766310707,264.015625,1466,15
1766310707,266.375,1547.25,15
1766310707,267.546875,1528,15
1766310707,268.65625,1518.25,15
1766310707,269.828125,1534.75,15
1766310707,270.96875,1578.5,15
1766310707,272.125,1620.25,15
1766310707,273.234375,1663.5,15
1766310707,275.421875,1773.25,15
1766310707,277.6875,1886,15
1766310707,278.828125,1942.25,15
1766310707,289.953125,5222.5,15
1766310707,291.109375,5222.5,15
1766310707,292.265625,5217.5,15
1766310707,293.4375,5217,15
1766310707,294.609375,5143,15
1766310707,295.765625,5068.25,15
1766310707,296.921875,5009,15
1766310707,299.296875,4457.25,15
1766310707,300.484375,4430.5,15
1766310707,301.625,4389.25,15
1766310707,302.78125,4369.5,15
1766310707,303.953125,4329.25,15
1766310707,305.140625,4237.25,15
1766310707,306.296875,4206.75,15
1766310707,307.4375,4227.25,15
1766310707,308.609375,4234.25,15
1766310707,309.75,4233.5,15
1766310707,310.90625,4268.5,15
1766310707,312.078125,4256.75,15
1766310707,313.25,4191.25,15
1766310707,314.40625,4200.5,15
1766310707,315.578125,4212.5,15
1766310707,316.734375,4187,15
1766310707,317.890625,4170.25,15
1766310707,319.03125,4186.75,15
1766310707,320.21875,4186.75,15
1766310707,321.375,4170.75,15
1766310707,322.515625,4196.5,15
1766310707,323.671875,4214.75,15
1766310707,324.84375,4211.5,15
1766310707,325.96875,4251.25,15
1766310707,327.125,4296.5,15
1766310707,328.296875,4346.5,15
1766310707,329.453125,4405.25,15
1766310707,330.59375,4441.75,15
1766310707,331.75,4463.5,15
1766310707,332.90625,4465.5,15
1766310707,334.0625,4468.25,15
1766310707,335.234375,4482.75,15
1766310707,336.40625,4507.25,15
1766310707,337.546875,4559,15
1766310707,338.71875,4648.75,15
1766310707,344.484375,4919.5,15
1766310707,345.640625,4998.75,15
1766310707,348.765625,1330.25,15
1766310707,351.390625,5870.75,12
1766310707,352.53125,5908.5,15
1766310707,353.6875,5963.75,15
1766310707,356.546875,1782.75,15
1766310707,5.953125,1520,15
1766310707,7.1875,1495.5,15
