timestamp,angle_deg,distance_mm,quality
1766912540.5736175,229.453125,1069.0,15
1766912540.5738208,230.578125,1074.0,15
1766912540.574062,231.8125,1073.0,15
1766912540.5772896,240.046875,1108.75,15
1766912540.577674,242.359375,1110.75,15
1766912540.5778565,243.578125,1116.5,9
1766912540.5780602,244.796875,1109.5,13
1766912540.578292,245.90625,1100.0,13
1766912540.5785034,247.15625,1095.25,14
1766912540.5787308,248.328125,1092.25,15
1766912540.5789578,249.484375,1085.25,15
1766912540.5795856,250.65625,1080.0,15
1766912540.5800316,251.90625,1078.0,11
1766912540.5818079,261.0,655.0,8
1766912540.582024,262.28125,659.5,10
1766912540.5821908,263.25,665.0,12
1766912540.5823476,264.46875,671.0,15
1766912540.5825217,265.703125,677.75,15
1766912540.5826805,266.734375,683.75,15
1766912540.5828497,268.0625,690.0,15
1766912540.5831404,270.359375,702.5,15
1766912540.583392,271.5625,706.75,15
1766912540.5842469,277.296875,717.25,15
1766912540.5844605,278.421875,720.25,15
1766912540.5846493,279.703125,720.25,15
1766912540.5848396,280.84375,720.75,15
1766912540.585018,281.90625,722.5,15
1766912540.58678,288.84375,2272.75,15
1766912540.5871575,291.203125,2288.0,15
1766912540.5874343,292.375,2296.75,15
1766912540.587986,296.734375,5235.75,15
1766912540.5942833,311.578125,438.25,15
1766912540.5945203,312.828125,437.5,15
1766912540.5947225,314.09375,438.5,15
1766912540.5966449,314.953125,438.5,15
1766912540.5969825,316.359375,438.75,15
1766912540.5976138,317.375,441.25,15
1766912540.5979693,318.625,444.5,15
1766912540.598199,319.875,448.5,15
1766912540.5983992,320.765625,453.0,15
1766912540.5986178,321.90625,457.0,15
1766912540.5988035,322.984375,463.5,15
1766912540.598972,324.328125,473.0,15
1766912540.599132,325.578125,482.5,15
1766912540.5996678,328.0625,665.0,15
1766912540.5998676,329.328125,648.75,15
1766912540.6000347,330.59375,640.0,15
1766912540.6017349,331.796875,637.0,15
1766912540.6024058,332.96875,640.0,15
1766912540.6101694,338.046875,4704.0,15
1766912540.6106718,339.203125,4734.75,15
1766912540.6127076,340.375,4829.5,15
1766912540.61316,341.5625,4945.5,15
1766912540.615058,351.25,519.75,9
1766912540.6153436,352.171875,529.5,15
1766912540.6155093,353.53125,539.75,15
1766912540.6156843,354.671875,547.25,15
1766912540.6158545,355.8125,545.5,15
1766912540.616161,356.953125,545.0,15
1766912540.6163588,358.328125,541.75,15
1766912540.616531,359.578125,527.25,15
1766912540.6267724,19.453125,4227.0,15
1766912540.6270254,20.625,4201.25,15
1766912540.6272898,21.8125,4206.0,15
1766912540.627468,23.0,4215.5,15
1766912540.627627,24.171875,4227.5,15
1766912540.6277876,25.34375,4229.25,15
1766912540.6279528,26.53125,4227.75,15
1766912540.6281123,27.703125,4241.25,15
1766912540.6282723,28.90625,4216.5,15
1766912540.6284277,30.078125,4210.25,15
1766912540.6285937,31.25,4273.25,15
1766912540.6287575,32.421875,4239.0,15
1766912540.6289308,33.625,4195.75,15
1766912540.6291435,34.890625,4235.0,15
1766912540.6293416,36.078125,4271.5,15
1766912540.6295168,37.265625,4277.25,15
1766912540.631669,38.4375,4301.5,15
1766912540.6322396,39.640625,4338.5,15
1766912540.632784,40.8125,4371.0,15
1766912540.633184,41.984375,4402.25,15
1766912540.6334555,43.1875,4419.75,15
1766912540.6336932,44.375,4438.5,15
1766912540.6339712,45.53125,4456.5,15
1766912540.6342633,46.734375,4469.0,15
1766912540.6345227,47.921875,4423.25,3
1766912540.64874,52.71875,3777.25,15
1766912540.6575913,56.328125,3371.5,15
1766912540.6585555,57.546875,3282.75,15
1766912540.663901,61.109375,2972.25,15
1766912540.6684487,63.53125,2813.5,15
1766912540.6687858,64.71875,2753.5,15
1766912540.6689677,65.921875,2687.5,15
1766912540.669144,67.09375,2625.25,15
1766912540.6694503,69.515625,2494.5,15
1766912540.6696358,70.734375,2448.5,15
1766912540.6698153,71.875,2418.5,15
1766912540.6699922,73.078125,2431.0,15
1766912540.6773376,74.25,2472.0,15
1766912540.67768,75.40625,2509.0,15
1766912540.6778858,76.609375,2498.75,15
1766912540.678107,77.796875,2458.75,15
1766912540.6851494,79.0,2427.0,15
1766912540.6857052,80.21875,2397.25,15
1766912540.6867218,81.375,2362.0,15
1766912540.6871598,82.5625,2325.0,15
1766912540.689765,83.765625,2294.25,15
1766912540.6900377,84.9375,2263.75,15
1766912540.690218,86.125,2235.0,15
1766912540.6903894,87.328125,2208.25,15
1766912540.6905692,88.515625,2183.5,15
1766912540.6910799,91.0,1910.5,15
1766912540.6913056,92.171875,1890.5,15
1766912540.6914718,93.375,1884.0,15
1766912540.6916268,94.5625,1875.25,15
1766912540.691793,95.734375,1857.75,15
1766912540.6919637,96.921875,1845.0,15
1766912540.6921215,98.09375,1832.0,15
1766912540.692279,99.25,1819.75,15
1766912540.6924443,100.453125,1810.0,15
1766912540.6926436,101.625,1810.5,15
1766912540.692836,102.78125,1843.0,15
1766912540.6930149,104.015625,1864.5,15
1766912540.6931922,105.171875,1857.0,15
1766912540.6933587,106.359375,1853.75,15
1766912540.6935337,107.421875,1851.25,15
1766912540.6937253,108.59375,1840.25,15
1766912540.6945114,109.8125,1831.0,15
1766912540.694771,111.0,1830.0,15
1766912540.6949272,112.203125,1826.5,15
1766912540.6950839,113.375,1826.0,15
1766912540.695355,114.53125,1830.75,15
1766912540.6955748,115.734375,1832.0,15
1766912540.6957724,116.90625,1828.75,15
1766912540.6959498,118.078125,1831.25,15
1766912540.6961384,119.21875,1835.0,15
1766912540.6963172,120.40625,1840.75,15
1766912540.6964936,121.578125,1845.75,15
1766912540.696666,122.765625,1848.75,15
1766912540.6968656,123.921875,1853.5,15
1766912540.7041478,160.140625,3171.5,9
1766912540.7046742,162.546875,2904.75,15
1766912540.7375345,224.3125,1750.5,15
1766912540.7382276,227.171875,1067.25,15
1766912540.738481,228.34375,1068.75,15
1766912540.7388322,229.578125,1073.75,15
1766912540.739239,230.8125,1076.75,15
1766912540.7433517,231.984375,1074.25,13
1766912540.7443187,239.0,1114.25,15
1766912540.7445023,240.1875,1112.5,13
1766912540.7480035,242.484375,1114.5,14
1766912540.7490554,246.140625,1106.5,13
1766912540.7494864,247.28125,1094.25,13
1766912540.749735,248.4375,1091.25,15
1766912540.7499402,249.65625,1085.25,15
1766912540.7501447,250.84375,1082.25,15
1766912540.750677,252.046875,1081.75,10
1766912540.7525477,261.15625,654.75,8
1766912540.7530046,262.28125,658.25,9
1766912540.753295,263.53125,665.5,11
1766912540.7535152,264.71875,671.0,15
1766912540.7536967,265.796875,677.75,15
1766912540.7538846,266.96875,684.5,15
1766912540.7540698,268.15625,690.0,15
1766912540.7544458,270.625,698.75,15
1766912540.7547026,271.71875,700.25,15
1766912540.755673,277.453125,721.25,15
1766912540.756045,278.546875,720.75,15
1766912540.7562323,279.828125,720.75,15
1766912540.75639,280.9375,722.5,15
1766912540.7565413,282.0625,723.75,15
1766912540.7608576,289.015625,2281.25,15
1766912540.7611613,291.375,2303.75,15
1766912540.7613153,292.546875,2300.75,10
1766912540.7626078,296.890625,5267.25,15
1766912540.763555,302.515625,1225.25,15
1766912540.7637153,303.75,1230.75,15
1766912540.7666297,311.765625,438.25,15
1766912540.766909,312.765625,438.0,15
1766912540.7678096,313.953125,439.0,15
1766912540.7687345,315.453125,438.5,15
1766912540.7689788,316.375,439.5,15
1766912540.7691462,317.5625,442.0,15
1766912540.7693062,318.828125,445.0,15
1766912540.7694662,319.9375,449.25,15
1766912540.76963,321.03125,453.5,15
1766912540.7697883,322.265625,457.25,15
1766912540.7699454,323.28125,465.0,15
1766912540.7700987,324.296875,474.5,15
1766912540.7702563,325.421875,483.5,15
1766912540.7732255,328.375,661.75,15
1766912540.7736568,329.515625,649.75,15
1766912540.7739298,330.734375,642.25,15
1766912540.7741039,331.96875,637.75,15
1766912540.7742627,332.984375,641.25,15
1766912540.77443,334.21875,656.0,15
1766912540.7772508,338.171875,4648.5,15
1766912540.7810862,339.328125,4701.75,15
1766912540.781397,340.515625,4812.5,15
1766912540.7815876,341.671875,4929.5,15
1766912540.7824035,351.25,518.5,15
1766912540.7825716,352.296875,529.25,15
1766912540.7827287,353.625,539.5,15
1766912540.7828815,354.625,546.75,15
1766912540.7830386,355.953125,545.25,15
1766912540.7833917,356.953125,545.0,15
1766912540.7848392,358.140625,541.75,15
1766912540.7888336,19.484375,4246.75,15
1766912540.7890217,20.640625,4220.0,15
1766912540.7891886,21.84375,4206.75,15
1766912540.789366,23.015625,4214.25,15
1766912540.789532,24.1875,4224.25,15
1766912540.7897067,25.359375,4228.75,15
1766912540.7910063,26.546875,4227.0,15
1766912540.791385,27.703125,4239.25,15
1766912540.792199,28.90625,4216.75,15
1766912540.7924025,30.09375,4208.5,15
1766912540.7927647,31.25,4268.25,15
1766912540.7929494,32.421875,4300.25,0
1766912540.7931345,33.609375,4260.0,15
1766912540.7933164,34.875,4239.0,15
1766912540.7935078,36.09375,4274.0,15
1766912540.793697,37.25,4276.5,15
1766912540.7938874,38.4375,4301.25,15
1766912540.794055,39.609375,4335.75,15
1766912540.7942407,40.796875,4368.25,15
1766912540.7944245,41.984375,4398.5,15
1766912540.7945783,43.171875,4417.5,15
1766912540.79473,44.34375,4438.75,15
1766912540.794881,45.515625,4456.5,15
1766912540.795031,46.71875,4469.25,15
1766912540.7953405,47.890625,4423.75,2
1766912540.7958784,52.6875,3774.25,15
1766912540.7962701,56.28125,3373.75,15
1766912540.7967775,59.96875,3051.5,15
1766912540.7969475,61.171875,2982.25,15
1766912540.7972221,63.578125,2812.0,15
1766912540.7973711,64.796875,2751.5,15
1766912540.7975214,65.984375,2690.0,15
1766912540.8000875,67.15625,2628.75,15
1766912540.8004289,69.5625,2494.25,15
1766912540.8007102,71.953125,2400.75,15
1766912540.801968,73.140625,2429.75,15
1766912540.8024306,74.328125,2472.25,15
1766912540.802852,75.515625,2510.25,15
1766912540.8032866,76.703125,2501.5,15
1766912540.803534,77.90625,2460.25,15
1766912540.8064451,79.09375,2426.5,15
1766912540.8068058,80.265625,2392.25,15
1766912540.808075,81.46875,2356.0,15
1766912540.808466,82.6875,2323.75,15
1766912540.8086398,83.734375,2293.25,15
1766912540.8088531,84.9375,2263.5,15
1766912540.8090186,86.15625,2234.75,15
1766912540.8091724,87.34375,2207.75,15
1766912540.8110402,88.515625,2183.0,15
1766912540.8121874,90.96875,1910.0,15
1766912540.8123972,92.1875,1890.0,15
1766912540.812584,93.34375,1883.5,15
1766912540.8127482,94.546875,1875.25,15
1766912540.81294,95.71875,1858.0,15
1766912540.8131177,96.90625,1845.0,15
1766912540.8135133,98.09375,1832.0,15
1766912540.8137183,99.25,1820.0,15
1766912540.8138952,100.484375,1810.25,15
1766912540.8140728,101.671875,1815.75,15
1766912540.814248,102.8125,1848.25,15
1766912540.8157504,103.96875,1864.5,15
1766912540.8163824,105.140625,1857.0,15
1766912540.8165746,106.34375,1853.25,15
1766912540.8167558,107.515625,1850.5,15
1766912540.8170557,108.703125,1840.0,15
1766912540.818611,109.828125,1830.5,15
1766912540.818811,111.046875,1829.75,15
1766912540.818963,112.234375,1826.25,15
1766912540.819113,113.375,1824.5,15
1766912540.819327,114.59375,1829.25,15
1766912540.8194818,115.734375,1829.5,15
1766912540.8199494,116.9375,1826.25,15
1766912540.820104,118.125,1831.25,15
1766912540.8202536,119.28125,1835.0,15
1766912540.8235655,120.453125,1835.25,15
1766912540.8237922,121.625,1844.25,15
1766912540.8239558,122.8125,1852.75,15
1766912540.824114,123.984375,1855.0,15
1766912540.837846,160.171875,3174.5,8
1766912540.8396401,162.5625,2905.25,15
1766912540.8656094,224.15625,1746.75,15
1766912540.867217,227.078125,1068.75,15
1766912540.8674033,228.3125,1069.25,15
1766912540.8675582,229.4375,1071.25,15
1766912540.8695848,230.609375,1074.5,15
1766912540.8697383,231.84375,1074.5,13
1766912540.873123,238.84375,1112.5,15
1766912540.8737159,240.109375,1108.25,15
1766912540.8741012,242.390625,1109.5,15
1766912540.8807347,244.78125,1110.5,13
1766912540.881054,245.984375,1100.5,15
1766912540.8812406,247.21875,1095.5,11
1766912540.8813999,248.375,1092.0,15
1766912540.8815513,249.5625,1085.0,15
1766912540.8817005,250.734375,1081.5,15
1766912540.8818526,251.984375,1079.25,15
1766912540.8828437,262.328125,658.5,12
1766912540.8830214,263.46875,664.75,9
1766912540.883267,264.5625,670.25,15
1766912540.8851364,265.6875,677.5,15
1766912540.8854604,266.84375,684.5,15
1766912540.885635,268.15625,689.75,15
1766912540.8859394,270.4375,699.25,15
1766912540.8861048,271.515625,703.5,15
1766912540.8890798,277.40625,720.75,15
1766912540.8893063,278.578125,720.75,15
1766912540.8895512,279.8125,720.75,15
1766912540.891895,280.9375,722.5,15
1766912540.8921266,282.1875,723.75,15
1766912540.8949635,289.03125,2281.0,15
1766912540.8955507,291.421875,2303.5,15
1766912540.8957236,292.578125,2300.25,12
1766912540.8971963,296.9375,5259.75,15
1766912540.9003654,302.59375,1212.75,15
1766912540.9005623,303.71875,1218.25,15
1766912540.9062018,311.65625,439.25,15
1766912540.9064121,313.03125,439.0,15
1766912540.9065738,314.09375,439.5,15
1766912540.9067283,315.484375,439.0,15
1766912540.9068766,316.328125,439.75,15
1766912540.9070282,317.578125,442.5,15
1766912540.9072304,318.78125,445.5,15
1766912540.9073985,320.0,450.0,15
1766912540.9101791,321.328125,454.25,15
1766912540.910407,322.171875,457.75,15
1766912540.91062,323.484375,465.75,15
1766912540.910843,324.4375,475.5,15
1766912540.9110599,325.515625,485.0,15
1766912540.9143872,328.421875,661.75,15
1766912540.9146593,329.546875,649.75,15
1766912540.9160595,330.921875,642.25,15
1766912540.9162729,332.09375,638.25,15
1766912540.916428,333.25,641.75,15
1766912540.9171872,338.3125,4683.75,15
1766912540.9173408,339.46875,4738.25,15
1766912540.9174912,340.640625,4811.75,15
1766912540.9205775,351.1875,522.75,14
1766912540.9207776,352.59375,531.75,15
1766912540.920936,353.53125,541.25,15
1766912540.9224575,354.65625,547.25,15
1766912540.9226508,356.078125,545.0,15
1766912540.9228127,357.21875,544.75,15
1766912540.9234066,358.375,540.5,15
1766912540.9235976,359.53125,525.25,15
1766912540.9342897,19.515625,4261.75,15
1766912540.934598,20.703125,4216.75,15
1766912540.9347804,21.875,4208.5,15
1766912540.9356933,23.0625,4214.0,15
1766912540.9358728,24.234375,4240.75,15
1766912540.9365728,25.40625,4246.5,15
1766912540.9377441,26.578125,4228.0,15
1766912540.9379115,27.765625,4237.25,15
1766912540.938136,28.953125,4214.25,15
1766912540.9382925,30.109375,4211.75,15
1766912540.9384446,31.28125,4272.5,15
1766912540.9402258,33.65625,4251.75,15
1766912540.9403977,34.921875,4258.5,15
1766912540.9406266,36.09375,4294.0,15
1766912540.9407885,37.296875,4282.5,15
1766912540.9435854,38.46875,4307.5,15
1766912540.9438305,39.65625,4336.75,15
1766912540.9440188,40.84375,4365.0,15
1766912540.9442012,42.0,4396.25,15
1766912540.944386,43.203125,4416.25,15
1766912540.9447124,44.390625,4438.25,15
1766912540.9449005,45.546875,4456.25,15
1766912540.9457927,46.75,4468.5,15
1766912540.9459958,47.9375,4421.0,3
1766912540.9498627,52.734375,3751.75,15
1766912540.9539342,56.3125,3372.5,15
1766912540.9542797,57.5,3279.5,15
1766912540.954706,61.15625,2973.25,15
1766912540.955006,63.5625,2811.0,15
1766912540.955227,64.78125,2750.25,15
1766912540.9554067,65.953125,2687.0,15
1766912540.9555779,67.140625,2625.75,15
1766912540.9558566,69.546875,2495.0,15
1766912540.9561293,71.921875,2400.75,15
1766912540.961261,73.125,2429.75,15
1766912540.9616203,74.296875,2472.0,15
1766912540.9618573,75.46875,2510.0,15
1766912540.962038,76.65625,2501.0,15
1766912540.9622178,77.875,2459.5,15
1766912540.962392,79.078125,2426.25,15
1766912540.9633417,80.25,2396.5,15
1766912540.963624,81.453125,2360.0,15
1766912540.9637978,82.65625,2323.0,15
1766912540.9639554,83.796875,2292.0,15
1766912540.9641078,84.984375,2259.25,15
1766912540.9642935,86.15625,2230.75,15
1766912540.9644935,87.359375,2204.75,15
1766912540.9646597,88.53125,2180.25,15
1766912540.96836,91.03125,1909.75,15
1766912540.9686248,92.171875,1889.75,15
1766912540.9688098,93.40625,1882.5,15
1766912540.9689703,94.546875,1874.25,15
1766912540.9691236,95.78125,1858.25,15
1766912540.969273,96.953125,1845.5,15
1766912540.9694228,98.140625,1831.75,15
1766912540.969576,99.296875,1819.75,15
1766912540.9697251,100.515625,1809.75,15
1766912540.9711614,101.6875,1818.5,15
1766912540.9714117,102.828125,1851.5,15
1766912540.9715664,104.046875,1866.25,15
1766912540.9717176,105.234375,1859.0,15
1766912540.9718695,106.421875,1853.25,15
1766912540.9720237,107.515625,1851.0,15
1766912540.9756653,108.71875,1842.25,15
1766912540.9779494,109.9375,1832.5,15
1766912540.9782224,111.109375,1831.0,15
1766912540.9785218,112.25,1827.5,15
1766912540.9788694,113.484375,1824.0,15
1766912540.979041,114.671875,1826.25,15
1766912540.9796088,115.84375,1827.25,15
