timestamp,angle_deg,distance_mm,quality
1766155622.326073,282.5,2427.0,15
1766155622.3275213,283.75,2476.0,15
1766155622.3278763,284.9375,2524.5,15
1766155622.328937,292.15625,2664.25,15
1766155622.3298209,294.78125,2108.5,15
1766155622.3300288,296.015625,2074.25,15
1766155622.3342326,297.21875,2041.0,15
1766155622.3344932,298.453125,2015.5,15
1766155622.3349066,299.6875,1995.5,15
1766155622.3350756,300.90625,1977.25,15
1766155622.3353436,302.125,1957.0,15
1766155622.3355474,303.359375,1934.5,15
1766155622.3357255,304.5625,1915.5,15
1766155622.3358815,305.8125,1897.0,15
1766155622.3421402,307.046875,1878.0,15
1766155622.343505,308.25,1867.0,15
1766155622.3437874,309.46875,1857.5,15
1766155622.344041,310.6875,1842.5,15
1766155622.3442097,311.875,1829.5,15
1766155622.344872,313.109375,1817.5,15
1766155622.345066,314.328125,1800.75,15
1766155622.34522,315.546875,1789.5,15
1766155622.3453777,316.8125,1785.25,15
1766155622.3455365,318.0,1778.25,15
1766155622.345692,319.21875,1770.0,15
1766155622.3458395,320.453125,1761.25,15
1766155622.3459885,321.671875,1753.75,15
1766155622.34614,322.921875,1749.5,15
1766155622.3462899,324.15625,1745.0,15
1766155622.3464396,325.359375,1742.5,15
1766155622.3465989,326.609375,1742.5,15
1766155622.3475497,331.125,3020.25,15
1766155622.3477519,332.359375,3007.5,15
1766155622.3479145,333.578125,3000.5,15
1766155622.3491302,339.859375,2252.0,15
1766155622.3516524,342.203125,2511.0,15
1766155622.3519285,343.421875,2526.25,15
1766155622.3520918,344.609375,2540.5,15
1766155622.3523824,347.53125,1337.5,15
1766155622.3527906,348.78125,1335.25,15
1766155622.3581583,356.09375,1340.75,15
1766155622.3583539,357.25,1360.5,15
1766155622.3594096,5.140625,3555.25,15
1766155622.3619723,6.34375,3596.75,15
1766155622.3621473,7.5625,3653.0,15
1766155622.3625455,10.0625,3023.0,4
1766155622.3641758,16.078125,3768.75,15
1766155622.3643475,17.296875,3782.75,6
1766155622.3651288,19.6875,4037.75,15
1766155622.3682964,20.90625,4037.75,10
1766155622.3686266,23.46875,2996.25,15
1766155622.3687816,24.703125,2929.5,15
1766155622.3689399,25.9375,2887.75,15
1766155622.370149,27.140625,2850.5,15
1766155622.371142,28.359375,2802.75,15
1766155622.3713894,29.625,2749.5,15
1766155622.3715577,30.8125,2732.75,15
1766155622.3721232,32.046875,2733.0,15
1766155622.375685,33.28125,2721.5,15
1766155622.375976,34.578125,2699.0,15
1766155622.3761637,35.796875,2658.75,15
1766155622.3767178,37.03125,2624.5,15
1766155622.3769577,38.234375,2597.25,15
1766155622.3771405,39.484375,2587.25,15
1766155622.3773172,40.71875,2568.25,15
1766155622.3774989,41.921875,2531.25,15
1766155622.377803,44.53125,1939.75,15
1766155622.378254,48.21875,1960.75,15
1766155622.3784404,49.40625,1925.5,15
1766155622.3786108,50.65625,1905.0,15
1766155622.379498,51.84375,1899.25,15
1766155622.3802292,53.078125,1911.75,15
1766155622.3815908,57.84375,2340.0,15
1766155622.3817906,59.0625,2342.5,15
1766155622.3843632,60.3125,2344.0,15
1766155622.3845863,61.5,2340.75,15
1766155622.3847592,62.71875,2318.5,15
1766155622.3850458,65.1875,2315.25,15
1766155622.387869,66.375,2340.75,15
1766155622.3881128,67.59375,2349.0,15
1766155622.3884196,70.078125,2263.5,15
1766155622.3899722,76.296875,1874.0,15
1766155622.3909457,79.953125,1893.5,15
1766155622.3911884,81.171875,1924.25,15
1766155622.399992,89.109375,920.25,15
1766155622.4001787,90.453125,908.25,15
1766155622.4003334,91.625,895.5,15
1766155622.4004834,92.84375,886.0,15
1766155622.4006338,94.109375,883.5,15
1766155622.4007864,95.359375,885.5,15
1766155622.400939,96.46875,889.5,15
1766155622.4010892,97.734375,894.0,15
1766155622.4012384,98.953125,902.75,15
1766155622.401391,100.078125,914.5,15
1766155622.401904,104.765625,1096.0,15
1766155622.4020581,105.96875,1070.75,15
1766155622.4022138,107.15625,1051.5,14
1766155622.4023705,108.296875,1050.75,15
1766155622.403531,109.46875,1069.25,15
1766155622.4042346,110.65625,1093.0,15
1766155622.4045067,111.875,1119.5,15
1766155622.4046683,113.015625,1147.75,15
1766155622.405177,114.265625,1175.25,15
1766155622.4066243,116.625,1223.75,15
1766155622.4068694,117.84375,1207.0,15
1766155622.4070518,119.09375,1191.0,15
1766155622.407549,120.328125,1175.25,15
1766155622.4077222,121.546875,1162.75,15
1766155622.4099886,122.8125,1150.0,15
1766155622.4102082,123.96875,1138.25,15
1766155622.4103956,125.234375,1126.75,15
1766155622.4106762,126.46875,1112.75,15
1766155622.411696,127.703125,1101.5,15
1766155622.4121058,128.828125,1092.25,15
1766155622.4123745,130.09375,1084.75,15
1766155622.4149525,132.828125,859.75,15
1766155622.4152792,134.15625,846.25,15
1766155622.415477,135.390625,842.5,15
1766155622.4156318,136.5625,840.75,15
1766155622.4157858,137.75,839.75,15
1766155622.415942,138.9375,833.5,15
1766155622.4185736,141.59375,757.75,15
1766155622.418848,142.875,755.75,15
1766155622.4190164,144.015625,751.75,15
1766155622.4191928,145.203125,753.25,15
1766155622.422707,153.296875,950.5,15
1766155622.422927,154.46875,974.75,15
1766155622.4231162,155.6875,988.75,15
1766155622.4233797,156.90625,992.75,15
1766155622.4235623,158.109375,980.5,15
1766155622.4264154,161.9375,887.0,15
1766155622.4265995,163.203125,870.0,15
1766155622.4267588,164.453125,857.75,15
1766155622.4296908,171.6875,867.25,15
1766155622.432335,176.109375,1101.75,15
1766155622.4325345,177.3125,1108.75,15
1766155622.432692,178.515625,1118.75,15
1766155622.4469151,213.03125,2015.0,15
1766155622.4601848,245.828125,1934.5,15
1766155622.4607892,247.078125,1897.25,15
1766155622.4612863,248.3125,1872.0,15
1766155622.4629476,249.515625,1866.0,15
1766155622.463167,250.6875,1866.75,15
1766155622.4634166,251.921875,1856.25,15
1766155622.4647658,253.109375,1839.0,15
1766155622.4650805,255.484375,1931.25,15
1766155622.465322,256.734375,1925.75,15
1766155622.4654806,257.90625,1925.75,15
1766155622.4673486,260.328125,1934.75,15
1766155622.4675128,261.546875,1954.25,15
1766155622.468366,263.953125,1977.75,15
1766155622.4685214,265.171875,1998.25,15
1766155622.473374,266.359375,2016.5,15
1766155622.473608,267.59375,2000.0,15
1766155622.4739184,269.984375,2074.25,15
1766155622.4747632,271.203125,2099.25,15
1766155622.4755137,272.359375,2123.0,15
1766155622.475709,273.609375,2150.5,15
1766155622.4759886,276.203125,1544.75,15
1766155622.4766285,281.859375,2407.0,15
1766155622.478616,283.046875,2449.0,15
1766155622.479337,284.28125,2488.75,15
1766155622.4796507,285.4375,2529.75,15
1766155622.4813707,292.640625,2686.0,15
1766155622.4816878,295.21875,2089.0,15
1766155622.4828484,296.46875,2060.75,15
1766155622.4833224,297.65625,2035.25,15
1766155622.483554,298.9375,2008.75,15
1766155622.4837232,300.109375,1987.25,15
1766155622.4856303,301.328125,1964.0,15
1766155622.4865453,302.546875,1942.25,15
1766155622.487467,303.8125,1927.5,15
1766155622.4882524,304.96875,1907.25,15
1766155622.488511,306.234375,1883.5,15
1766155622.4886928,307.40625,1871.5,15
1766155622.4896393,308.625,1868.75,15
1766155622.4899397,309.828125,1861.5,15
1766155622.490152,311.046875,1840.5,15
1766155622.4903245,312.265625,1820.0,15
1766155622.4904895,313.515625,1812.5,15
1766155622.4906802,314.6875,1801.5,15
1766155622.492587,315.890625,1789.5,15
1766155622.492777,317.109375,1785.5,15
1766155622.4929342,318.359375,1780.5,15
1766155622.493089,319.578125,1766.75,15
1766155622.4932485,320.796875,1759.25,15
1766155622.4934075,321.9375,1755.75,15
1766155622.4940214,323.15625,1746.5,15
1766155622.4941933,324.375,1745.5,15
1766155622.4944422,325.609375,1744.5,15
1766155622.4946203,326.765625,1740.75,15
1766155622.4981406,332.484375,2999.75,15
1766155622.4983554,333.6875,3000.75,15
1766155622.500738,339.875,2255.75,15
1766155622.5035098,342.234375,2511.25,15
1766155622.5037177,343.421875,2526.0,15
1766155622.5039122,344.640625,2540.0,15
1766155622.5064769,349.34375,3128.5,15
1766155622.509823,357.984375,788.0,15
1766155622.5100179,359.125,795.5,15
1766155622.5101774,0.34375,806.25,15
1766155622.512259,6.140625,3595.25,15
1766155622.5124567,7.328125,3644.75,15
1766155622.5132723,9.828125,3021.5,3
1766155622.5174823,15.828125,3756.75,15
1766155622.518036,19.40625,4032.75,15
1766155622.5236797,20.625,4044.25,15
1766155622.524929,23.171875,3012.75,15
1766155622.5251796,24.375,2944.0,15
1766155622.525466,25.59375,2901.5,15
1766155622.5256784,26.796875,2865.75,15
1766155622.5258493,28.015625,2831.5,15
1766155622.5260115,29.21875,2789.5,15
1766155622.5261703,30.421875,2756.75,15
1766155622.5263305,31.671875,2737.25,15
1766155622.5264995,32.859375,2715.0,15
1766155622.5266829,34.0625,2702.0,15
1766155622.5268583,35.421875,2671.75,15
1766155622.5270305,36.640625,2628.0,15
1766155622.527183,37.84375,2609.75,15
1766155622.527468,39.09375,2600.5,15
1766155622.5276372,40.3125,2578.25,15
1766155622.5278065,41.515625,2542.25,15
1766155622.5281126,44.109375,1966.25,15
1766155622.5304956,48.984375,1931.75,15
1766155622.5307062,50.21875,1912.0,15
1766155622.5308666,51.421875,1902.25,15
1766155622.531028,52.625,1901.5,15
1766155622.533477,57.34375,2349.0,15
1766155622.5336404,58.546875,2348.5,15
1766155622.534961,59.71875,2344.25,15
1766155622.5351183,60.9375,2342.25,15
1766155622.5353143,62.15625,2338.5,15
1766155622.5354705,63.375,2338.5,15
1766155622.5398622,68.21875,2340.5,15
1766155622.5403755,71.9375,2063.25,15
1766155622.541988,73.171875,2043.0,15
1766155622.542323,75.671875,1893.0,15
1766155622.5435386,78.171875,1667.0,8
1766155622.5440285,80.46875,1907.5,15
1766155622.5450513,81.640625,1939.75,15
1766155622.5452693,82.765625,1967.25,15
1766155622.546422,88.46875,932.75,15
1766155622.5466096,89.640625,915.5,15
1766155622.5513875,90.9375,899.5,15
1766155622.5517433,92.078125,889.5,15
1766155622.551934,93.3125,884.5,15
1766155622.5521019,94.578125,883.75,15
1766155622.5522807,95.671875,886.75,15
1766155622.5524383,96.9375,891.5,15
1766155622.5525963,98.171875,897.75,15
1766155622.5527606,99.3125,906.0,15
1766155622.5529122,100.5,920.25,15
1766155622.5544996,105.078125,1086.0,15
1766155622.5551813,106.359375,1058.75,10
1766155622.5564783,108.734375,1055.25,15
1766155622.5566993,109.953125,1077.75,15
1766155622.5568845,111.140625,1101.25,15
1766155622.5570445,112.234375,1126.5,15
1766155622.5607374,113.390625,1157.5,15
1766155622.560943,114.640625,1190.5,15
1766155622.5610988,115.828125,1217.25,15
1766155622.5617611,117.046875,1219.0,15
1766155622.5619574,118.203125,1202.5,15
1766155622.5621471,119.46875,1186.5,15
1766155622.562341,120.640625,1171.5,15
1766155622.5625145,121.90625,1156.25,15
1766155622.5626898,123.140625,1144.25,15
1766155622.5628664,124.359375,1132.25,15
1766155622.5636256,125.640625,1117.5,15
1766155622.563877,126.8125,1109.0,15
1766155622.5664566,127.953125,1101.0,15
1766155622.5667048,129.25,1090.25,15
1766155622.5668633,130.421875,1082.0,15
1766155622.5671566,133.171875,854.75,15
1766155622.5674427,134.40625,846.25,15
1766155622.5676045,135.640625,844.0,15
1766155622.567759,136.765625,841.75,15
1766155622.5679166,138.0,838.25,15
1766155622.5697527,141.859375,756.75,15
1766155622.569943,143.015625,754.0,15
1766155622.5701044,144.21875,750.5,15
1766155622.5774333,153.46875,956.25,15
1766155622.578587,154.59375,978.75,15
1766155622.5787814,155.90625,989.75,15
1766155622.5789514,157.125,992.75,15
1766155622.579112,158.359375,978.0,15
1766155622.5794573,160.78125,910.25,15
1766155622.579623,162.0625,885.5,15
1766155622.5797808,163.375,869.0,15
1766155622.5801601,164.5625,857.75,15
1766155622.582013,171.71875,865.5,15
1766155622.5848484,176.21875,1103.75,15
1766155622.5851,177.390625,1110.25,15
1766155622.5853074,178.5625,1121.75,15
1766155622.5999992,213.1875,2017.0,15
1766155622.6002471,214.40625,2005.5,6
1766155622.6139135,247.140625,1892.0,15
1766155622.6142774,248.359375,1872.25,15
1766155622.6144416,249.59375,1866.5,15
1766155622.6160502,250.84375,1866.75,15
1766155622.6164489,252.046875,1855.0,15
1766155622.6166658,253.265625,1848.0,15
1766155622.616968,255.609375,1932.0,15
1766155622.617968,256.828125,1924.25,15
1766155622.6181629,258.0625,1923.75,15
1766155622.6199977,260.484375,1935.75,15
1766155622.621155,264.0625,1968.25,15
1766155622.6214638,265.3125,2004.25,15
1766155622.6227944,266.515625,2023.25,15
1766155622.6231642,267.734375,2003.25,15
1766155622.6236858,270.09375,2083.75,15
1766155622.624134,271.3125,2104.25,15
1766155622.6246572,272.484375,2129.25,15
1766155622.6250176,273.71875,2158.25,15
1766155622.6286523,279.671875,2237.75,15
1766155622.629027,282.0625,2408.5,15
1766155622.6299303,283.21875,2445.5,15
1766155622.6302574,284.421875,2493.5,15
1766155622.6304557,285.671875,2483.25,15
1766155622.631933,286.890625,2432.0,15
1766155622.633857,292.84375,2703.25,15
1766155622.6342053,295.421875,2086.25,15
1766155622.6354656,296.65625,2059.75,15
1766155622.6356668,297.84375,2034.0,15
1766155622.6358254,299.078125,2007.25,15
1766155622.637411,300.34375,1987.75,15
1766155622.6375964,301.578125,1968.25,15
1766155622.6377544,302.765625,1942.75,15
1766155622.6379128,303.96875,1924.75,15
1766155622.6404831,305.15625,1906.75,15
1766155622.6407151,306.40625,1883.75,15
1766155622.6409664,307.609375,1871.0,15
1766155622.641156,308.8125,1867.25,15
1766155622.641332,310.078125,1856.75,15
1766155622.6419125,311.234375,1838.25,15
1766155622.6420913,312.484375,1822.75,15
1766155622.642474,313.6875,1811.75,15
1766155622.6455798,314.921875,1799.5,15
1766155622.6467237,316.09375,1788.25,15
1766155622.6470315,317.328125,1781.75,15
1766155622.6472967,318.53125,1775.0,15
1766155622.6474864,319.765625,1767.75,15
1766155622.6476536,320.984375,1762.5,15
1766155622.647816,322.171875,1754.0,15
1766155622.6480875,323.4375,1747.25,15
1766155622.6482599,324.65625,1744.5,15
1766155622.6484199,325.8125,1742.0,15
1766155622.6496253,331.53125,3004.0,15
1766155622.6498194,332.75,3010.0,15
1766155622.6507936,333.953125,3016.0,15
1766155622.6510272,335.15625,3012.25,15
1766155622.6529086,340.1875,2255.5,15
1766155622.6546576,342.53125,2516.5,15
1766155622.6549706,343.703125,2536.75,13
1766155622.6551619,344.90625,2549.75,15
1766155622.6567574,348.453125,3110.5,15
1766155622.6570802,349.65625,3138.25,15
1766155622.657275,350.859375,3167.25,15
1766155622.659209,354.015625,1229.25,15
1766155622.659731,355.21875,1235.5,15
1766155622.6606286,356.4375,1246.25,15
1766155622.6624632,359.34375,3145.25,15
1766155622.6645725,8.53125,591.5,15
1766155622.6648264,9.78125,584.75,15
1766155622.6652071,11.1875,578.5,15
1766155622.6662169,12.390625,571.75,15
1766155622.6665437,13.515625,565.0,15
1766155622.6694508,14.859375,560.0,15
1766155622.6697032,15.9375,559.5,15
1766155622.6698744,17.265625,563.0,15
1766155622.670031,18.28125,572.25,15
1766155622.6727505,23.59375,2997.25,15
1766155622.6729248,24.84375,2929.25,15
1766155622.6730795,26.046875,2881.0,15
1766155622.6732385,27.265625,2847.75,15
1766155622.6749084,29.734375,2730.25,15
1766155622.6751144,30.921875,2730.25,15
1766155622.6757932,32.15625,2729.5,15
1766155622.6765943,33.34375,2720.25,15
1766155622.6767843,34.609375,2698.5,15
1766155622.6769629,35.859375,2657.0,15
1766155622.6775823,37.0625,2623.75,15
1766155622.6777658,38.28125,2609.25,15
1766155622.678178,39.5,2596.75,15
1766155622.679502,40.734375,2566.25,15
1766155622.679707,41.9375,2531.0,15
1766155622.6806724,44.5625,1939.75,15
1766155622.6829057,48.15625,1960.0,15
1766155622.6833084,49.40625,1925.0,15
1766155622.6845422,50.59375,1905.5,15
1766155622.6847513,51.84375,1899.75,15
1766155622.684908,53.0625,1911.0,15
1766155622.6860797,57.75,2339.75,15
1766155622.6862545,59.0625,2342.5,15
1766155622.6871748,60.265625,2343.0,15
1766155622.6875746,61.515625,2340.25,15
1766155622.6877484,62.71875,2318.5,15
1766155622.691088,65.125,2314.25,15
1766155622.6915538,66.375,2338.25,15
1766155622.691779,67.546875,2347.0,15
1766155622.6920846,70.015625,2268.25,15
1766155622.693894,76.265625,1873.5,15
1766155622.6976583,79.859375,1897.25,15
1766155622.6979685,81.109375,1929.75,15
1766155622.698876,89.15625,920.0,15
1766155622.6990938,90.484375,908.25,15
1766155622.7023273,91.6875,895.25,15
1766155622.7025547,92.890625,885.75,15
1766155622.7027237,94.15625,883.5,15
1766155622.7028852,95.34375,885.25,15
1766155622.7030404,96.515625,889.5,15
1766155622.7031934,97.65625,894.25,15
1766155622.7038555,98.859375,902.75,15
1766155622.7040248,100.1875,914.5,15
1766155622.7050602,104.75,1095.5,15
1766155622.7060552,105.9375,1070.75,15
1766155622.7079248,108.328125,1058.5,15
1766155622.711577,109.5,1069.75,15
1766155622.7118776,110.703125,1093.25,15
1766155622.7120392,111.90625,1118.25,15
1766155622.7122,113.109375,1146.5,15
1766155622.712355,114.296875,1175.75,15
1766155622.713098,116.75,1223.5,15
1766155622.713373,117.890625,1207.0,15
1766155622.7135365,119.125,1190.5,15
1766155622.713776,120.390625,1175.25,15
1766155622.7146308,121.625,1162.75,15
1766155622.7148173,122.875,1149.25,15
1766155622.7149906,124.078125,1137.75,15
1766155622.7195873,125.328125,1126.0,15
1766155622.7200148,126.53125,1113.0,15
1766155622.7203393,127.765625,1101.75,15
1766155622.720691,128.984375,1091.75,15
1766155622.7209356,130.21875,1084.5,15
1766155622.7212288,132.875,859.75,15
1766155622.7213876,134.1875,846.25,15
1766155622.7215433,135.34375,842.5,15
1766155622.721699,136.65625,840.75,15
1766155622.721852,137.828125,839.5,15
1766155622.7222857,138.984375,833.0,15
1766155622.7226496,141.546875,757.5,15
1766155622.72281,142.859375,755.75,15
1766155622.7229958,144.03125,751.25,15
1766155622.7231522,145.171875,753.0,15
1766155622.7262905,153.25,950.5,15
1766155622.7264812,154.546875,974.75,15
1766155622.7267268,155.65625,988.75,15
1766155622.7269053,156.921875,992.75,15
1766155622.7291312,158.125,980.5,15
1766155622.7295978,162.0,886.25,15
1766155622.7322712,163.171875,869.0,15
1766155622.7325487,164.34375,857.75,15
1766155622.736109,171.703125,867.25,15
1766155622.739914,176.171875,1102.25,15
1766155622.7402248,177.3125,1109.0,15
1766155622.7404156,178.546875,1121.25,15
1766155622.75106,213.1875,2017.5,15
1766155622.752523,214.390625,2006.25,6
1766155622.7671363,247.203125,1891.5,15
1766155622.767441,248.46875,1872.0,15
1766155622.7676065,249.640625,1864.75,15
1766155622.767777,250.875,1865.5,15
1766155622.7688527,252.09375,1855.75,15
1766155622.7690508,253.265625,1853.5,15
1766155622.7694514,255.6875,1929.75,15
1766155622.7696846,256.90625,1924.5,15
1766155622.7706056,258.109375,1924.0,15
1766155622.7714834,259.34375,1931.75,15
1766155622.7717707,260.546875,1940.0,15
1766155622.772396,264.1875,1969.75,15
1766155622.775899,265.34375,2005.5,15
1766155622.776331,266.578125,2024.75,15
1766155622.7768111,270.1875,2084.25,15
1766155622.777003,271.375,2107.0,15
1766155622.7779071,272.59375,2134.75,15
1766155622.7782023,273.8125,2161.75,15
1766155622.779946,279.75,2244.25,15
1766155622.781966,282.140625,2410.75,15
1766155622.7822006,283.34375,2448.5,15
1766155622.7823615,284.53125,2499.5,15
1766155622.7826447,286.953125,2410.75,15
1766155622.786105,291.75,2627.75,15
1766155622.7864625,292.953125,2704.75,15
1766155622.7869456,295.546875,2085.25,15
1766155622.7910404,296.71875,2056.5,15
1766155622.7915223,297.96875,2032.0,15
1766155622.7916994,299.15625,2007.0,15
1766155622.7918613,300.359375,1985.75,15
1766155622.7922513,301.59375,1967.0,15
1766155622.7924473,302.828125,1943.25,15
1766155622.7926712,304.03125,1924.25,15
1766155622.7928395,305.265625,1905.0,15
1766155622.7929995,306.4375,1883.0,15
1766155622.7933018,307.6875,1871.0,15
1766155622.7935069,308.875,1868.5,15
1766155622.7937663,310.0625,1857.5,15
1766155622.7939475,311.296875,1837.75,15
1766155622.7941055,312.53125,1826.75,15
1766155622.7942595,313.71875,1814.75,15
1766155622.7949185,314.953125,1798.5,15
1766155622.7950802,316.15625,1788.0,15
1766155622.7953174,317.375,1781.5,15
1766155622.7971632,318.59375,1774.5,15
1766155622.797381,319.828125,1766.5,15
1766155622.7975423,321.015625,1761.25,15
1766155622.7977104,322.25,1755.25,15
1766155622.8001091,323.484375,1748.75,15
1766155622.8002934,324.65625,1744.25,15
1766155622.800453,325.90625,1741.5,15
1766155622.8033712,331.609375,3000.5,15
1766155622.8036132,332.828125,2997.0,15
1766155622.8037946,334.0,3012.25,15
1766155622.803958,335.203125,3014.0,15
1766155622.8069093,340.25,2254.5,15
1766155622.807989,342.578125,2518.5,15
1766155622.808383,343.765625,2539.75,15
1766155622.808566,344.984375,2551.25,15
1766155622.8103547,348.515625,3109.75,15
1766155622.8111296,349.75,3137.75,15
1766155622.811592,350.9375,3166.75,15
1766155622.8122091,352.140625,3193.25,15
1766155622.8125355,353.34375,3210.25,15
1766155622.8128865,354.546875,3228.5,15
1766155622.8141327,356.9375,3268.75,15
1766155622.8145008,359.40625,3144.0,15
1766155622.8156364,5.203125,1010.0,15
1766155622.821132,11.140625,577.25,15
1766155622.821337,12.3125,574.5,15
1766155622.8214967,13.625,566.25,15
1766155622.8216538,14.96875,558.5,15
1766155622.8218148,16.078125,557.5,15
1766155622.822204,17.296875,552.5,15
